Mars
                 x:                  y:                  z:                  t: 
         492.7249045        -108.6792354        -14.45083736                0.28
          492.724908        -108.6792205        -14.45083713               0.281
         492.7249115        -108.6792056         -14.4508369               0.282
         492.7249149        -108.6791908        -14.45083668               0.283
         492.7249184        -108.6791759        -14.45083645               0.284
         492.7249219         -108.679161        -14.45083623               0.285
         492.7249254        -108.6791461          -14.450836               0.286
         492.7249289        -108.6791313        -14.45083577               0.287
         492.7249323        -108.6791164        -14.45083555               0.288
         492.7249358        -108.6791015        -14.45083532               0.289
         492.7249393        -108.6790866        -14.45083509                0.29
         492.7249428        -108.6790717        -14.45083487               0.291
         492.7249463        -108.6790569        -14.45083464               0.292
         492.7249497         -108.679042        -14.45083442               0.293
         492.7249532        -108.6790271        -14.45083419               0.294
         492.7249567        -108.6790122        -14.45083396               0.295
         492.7249602        -108.6789974        -14.45083374               0.296
         492.7249636        -108.6789825        -14.45083351               0.297
         492.7249671        -108.6789676        -14.45083328               0.298
         492.7249706        -108.6789527        -14.45083306               0.299
         492.7249741        -108.6789378        -14.45083283                 0.3
         492.7249775         -108.678923         -14.4508326               0.301
          492.724981        -108.6789081        -14.45083238               0.302
         492.7249845        -108.6788932        -14.45083215               0.303
          492.724988        -108.6788783        -14.45083192               0.304
         492.7249914        -108.6788635         -14.4508317               0.305
         492.7249949        -108.6788486        -14.45083147               0.306
         492.7249984        -108.6788337        -14.45083124               0.307
         492.7250018        -108.6788188        -14.45083102               0.308
         492.7250053        -108.6788039        -14.45083079               0.309
         492.7250088        -108.6787891        -14.45083057                0.31
         492.7250123        -108.6787742        -14.45083034               0.311
         492.7250157        -108.6787593        -14.45083011               0.312
         492.7250192        -108.6787444        -14.45082989               0.313
         492.7250227        -108.6787295        -14.45082966               0.314
         492.7250261        -108.6787147        -14.45082943               0.315
         492.7250296        -108.6786998        -14.45082921               0.316
         492.7250331        -108.6786849        -14.45082898               0.317
         492.7250365          -108.67867        -14.45082875               0.318
           492.72504        -108.6786551        -14.45082853               0.319
         492.7250435        -108.6786403         -14.4508283                0.32
         492.7250469        -108.6786254        -14.45082807               0.321
         492.7250504        -108.6786105        -14.45082784               0.322
         492.7250539        -108.6785956        -14.45082762               0.323
         492.7250573        -108.6785807        -14.45082739               0.324
         492.7250608        -108.6785659        -14.45082716               0.325
         492.7250643         -108.678551        -14.45082694               0.326
         492.7250677        -108.6785361        -14.45082671               0.327
         492.7250712        -108.6785212        -14.45082648               0.328
         492.7250746        -108.6785063        -14.45082626               0.329
         492.7250781        -108.6784915        -14.45082603                0.33
         492.7250816        -108.6784766         -14.4508258               0.331
          492.725085        -108.6784617        -14.45082558               0.332
         492.7250885        -108.6784468        -14.45082535               0.333
         492.7250919        -108.6784319        -14.45082512               0.334
         492.7250954        -108.6784171         -14.4508249               0.335
         492.7250989        -108.6784022        -14.45082467               0.336
         492.7251023        -108.6783873        -14.45082444               0.337
         492.7251058        -108.6783724        -14.45082421               0.338
         492.7251092        -108.6783575        -14.45082399               0.339
         492.7251127        -108.6783427        -14.45082376                0.34
         492.7251161        -108.6783278        -14.45082353               0.341
         492.7251196        -108.6783129        -14.45082331               0.342
         492.7251231         -108.678298        -14.45082308               0.343
         492.7251265        -108.6782831        -14.45082285               0.344
           492.72513        -108.6782682        -14.45082263               0.345
         492.7251334        -108.6782534         -14.4508224               0.346
         492.7251369        -108.6782385        -14.45082217               0.347
         492.7251403        -108.6782236        -14.45082194               0.348
         492.7251438        -108.6782087        -14.45082172               0.349
         492.7251472        -108.6781938        -14.45082149                0.35
         492.7251507        -108.6781789        -14.45082126               0.351
         492.7251541        -108.6781641        -14.45082104               0.352
         492.7251576        -108.6781492        -14.45082081               0.353
          492.725161        -108.6781343        -14.45082058               0.354
         492.7251645        -108.6781194        -14.45082035               0.355
         492.7251679        -108.6781045        -14.45082013               0.356
         492.7251714        -108.6780896         -14.4508199               0.357
         492.7251748        -108.6780748        -14.45081967               0.358
         492.7251783        -108.6780599        -14.45081945               0.359
         492.7251817         -108.678045        -14.45081922                0.36
         492.7251852        -108.6780301        -14.45081899               0.361
         492.7251886        -108.6780152        -14.45081876               0.362
         492.7251921        -108.6780003        -14.45081854               0.363
         492.7251955        -108.6779855        -14.45081831               0.364
          492.725199        -108.6779706        -14.45081808               0.365
         492.7252024        -108.6779557        -14.45081785               0.366
         492.7252058        -108.6779408        -14.45081763               0.367
         492.7252093        -108.6779259         -14.4508174               0.368
         492.7252127         -108.677911        -14.45081717               0.369
         492.7252162        -108.6778961        -14.45081695                0.37
         492.7252196        -108.6778813        -14.45081672               0.371
         492.7252231        -108.6778664        -14.45081649               0.372
         492.7252265        -108.6778515        -14.45081626               0.373
         492.7252299        -108.6778366        -14.45081604               0.374
         492.7252334        -108.6778217        -14.45081581               0.375
         492.7252368        -108.6778068        -14.45081558               0.376
         492.7252403        -108.6777919        -14.45081535               0.377
         492.7252437        -108.6777771        -14.45081513               0.378
         492.7252471        -108.6777622         -14.4508149               0.379
         492.7252506        -108.6777473        -14.45081467                0.38
          492.725254        -108.6777324        -14.45081444               0.381
         492.7252575        -108.6777175        -14.45081422               0.382
         492.7252609        -108.6777026        -14.45081399               0.383
         492.7252643        -108.6776877        -14.45081376               0.384
         492.7252678        -108.6776729        -14.45081353               0.385
         492.7252712         -108.677658        -14.45081331               0.386
         492.7252746        -108.6776431        -14.45081308               0.387
         492.7252781        -108.6776282        -14.45081285               0.388
         492.7252815        -108.6776133        -14.45081262               0.389
         492.7252849        -108.6775984        -14.45081239                0.39
         492.7252884        -108.6775835        -14.45081217               0.391
         492.7252918        -108.6775687        -14.45081194               0.392
