Uranus
                 x:                  y:                  z:                  t: 
         6280.825608         3639.897775        -67.85012614               1.166
          6280.82561         3639.897778        -67.85012611               1.167
         6280.825612         3639.897781        -67.85012607               1.168
         6280.825614         3639.897785        -67.85012603               1.169
         6280.825616         3639.897788        -67.85012599                1.17
         6280.825618         3639.897791        -67.85012595               1.171
          6280.82562         3639.897794        -67.85012592               1.172
         6280.825622         3639.897797        -67.85012588               1.173
         6280.825624         3639.897801        -67.85012584               1.174
         6280.825626         3639.897804         -67.8501258               1.175
         6280.825628         3639.897807        -67.85012576               1.176
          6280.82563          3639.89781        -67.85012573               1.177
         6280.825632         3639.897814        -67.85012569               1.178
         6280.825634         3639.897817        -67.85012565               1.179
         6280.825636          3639.89782        -67.85012561                1.18
         6280.825638         3639.897823        -67.85012557               1.181
         6280.825639         3639.897826        -67.85012554               1.182
         6280.825641          3639.89783         -67.8501255               1.183
         6280.825643         3639.897833        -67.85012546               1.184
         6280.825645         3639.897836        -67.85012542               1.185
         6280.825647         3639.897839        -67.85012538               1.186
         6280.825649         3639.897842        -67.85012535               1.187
         6280.825651         3639.897846        -67.85012531               1.188
         6280.825653         3639.897849        -67.85012527               1.189
         6280.825655         3639.897852        -67.85012523                1.19
         6280.825657         3639.897855        -67.85012519               1.191
         6280.825659         3639.897859        -67.85012516               1.192
         6280.825661         3639.897862        -67.85012512               1.193
