Saturn
                 x:                  y:                  z:                  t: 
          546.811643        -3631.852405         41.38212956               0.429
         546.8116483        -3631.852404         41.38212934                0.43
         546.8116535        -3631.852403         41.38212912               0.431
         546.8116587        -3631.852402         41.38212889               0.432
         546.8116639        -3631.852401         41.38212867               0.433
         546.8116691        -3631.852401         41.38212845               0.434
         546.8116743          -3631.8524         41.38212823               0.435
         546.8116795        -3631.852399         41.38212801               0.436
         546.8116847        -3631.852398         41.38212779               0.437
         546.8116899        -3631.852397         41.38212757               0.438
         546.8116951        -3631.852396         41.38212735               0.439
         546.8117003        -3631.852396         41.38212712                0.44
         546.8117056        -3631.852395          41.3821269               0.441
         546.8117108        -3631.852394         41.38212668               0.442
          546.811716        -3631.852393         41.38212646               0.443
         546.8117212        -3631.852392         41.38212624               0.444
         546.8117264        -3631.852392         41.38212602               0.445
         546.8117316        -3631.852391          41.3821258               0.446
         546.8117368         -3631.85239         41.38212558               0.447
          546.811742        -3631.852389         41.38212536               0.448
         546.8117472        -3631.852388         41.38212513               0.449
         546.8117524        -3631.852387         41.38212491                0.45
         546.8117576        -3631.852387         41.38212469               0.451
         546.8117629        -3631.852386         41.38212447               0.452
         546.8117681        -3631.852385         41.38212425               0.453
         546.8117733        -3631.852384         41.38212403               0.454
         546.8117785        -3631.852383         41.38212381               0.455
         546.8117837        -3631.852383         41.38212359               0.456
         546.8117889        -3631.852382         41.38212336               0.457
         546.8117941        -3631.852381         41.38212314               0.458
         546.8117993         -3631.85238         41.38212292               0.459
         546.8118045        -3631.852379          41.3821227                0.46
         546.8118097        -3631.852379         41.38212248               0.461
         546.8118149        -3631.852378         41.38212226               0.462
         546.8118201        -3631.852377         41.38212204               0.463
         546.8118254        -3631.852376         41.38212182               0.464
         546.8118306        -3631.852375         41.38212159               0.465
         546.8118358        -3631.852374         41.38212137               0.466
          546.811841        -3631.852374         41.38212115               0.467
         546.8118462        -3631.852373         41.38212093               0.468
         546.8118514        -3631.852372         41.38212071               0.469
         546.8118566        -3631.852371         41.38212049                0.47
         546.8118618         -3631.85237         41.38212027               0.471
          546.811867         -3631.85237         41.38212005               0.472
         546.8118722        -3631.852369         41.38211983               0.473
         546.8118774        -3631.852368          41.3821196               0.474
         546.8118827        -3631.852367         41.38211938               0.475
         546.8118879        -3631.852366         41.38211916               0.476
         546.8118931        -3631.852365         41.38211894               0.477
         546.8118983        -3631.852365         41.38211872               0.478
         546.8119035        -3631.852364          41.3821185               0.479
         546.8119087        -3631.852363         41.38211828                0.48
         546.8119139        -3631.852362         41.38211806               0.481
         546.8119191        -3631.852361         41.38211783               0.482
         546.8119243        -3631.852361         41.38211761               0.483
         546.8119295         -3631.85236         41.38211739               0.484
         546.8119347        -3631.852359         41.38211717               0.485
           546.81194        -3631.852358         41.38211695               0.486
         546.8119452        -3631.852357         41.38211673               0.487
         546.8119504        -3631.852356         41.38211651               0.488
         546.8119556        -3631.852356         41.38211629               0.489
         546.8119608        -3631.852355         41.38211607                0.49
          546.811966        -3631.852354         41.38211584               0.491
         546.8119712        -3631.852353         41.38211562               0.492
         546.8119764        -3631.852352          41.3821154               0.493
         546.8119816        -3631.852352         41.38211518               0.494
         546.8119868        -3631.852351         41.38211496               0.495
          546.811992         -3631.85235         41.38211474               0.496
         546.8119972        -3631.852349         41.38211452               0.497
         546.8120025        -3631.852348          41.3821143               0.498
         546.8120077        -3631.852347         41.38211407               0.499
         546.8120129        -3631.852347         41.38211385                 0.5
         546.8120181        -3631.852346         41.38211363               0.501
         546.8120233        -3631.852345         41.38211341               0.502
         546.8120285        -3631.852344         41.38211319               0.503
         546.8120337        -3631.852343         41.38211297               0.504
         546.8120389        -3631.852343         41.38211275               0.505
         546.8120441        -3631.852342         41.38211253               0.506
         546.8120493        -3631.852341          41.3821123               0.507
         546.8120545         -3631.85234         41.38211208               0.508
         546.8120598        -3631.852339         41.38211186               0.509
          546.812065        -3631.852338         41.38211164                0.51
         546.8120702        -3631.852338         41.38211142               0.511
         546.8120754        -3631.852337          41.3821112               0.512
         546.8120806        -3631.852336         41.38211098               0.513
         546.8120858        -3631.852335         41.38211076               0.514
          546.812091        -3631.852334         41.38211054               0.515
         546.8120962        -3631.852334         41.38211031               0.516
         546.8121014        -3631.852333         41.38211009               0.517
         546.8121066        -3631.852332         41.38210987               0.518
